"Cylinders","EngineSize","DriveWheels","FuelCostperYear","FuelType","Make","Model","Transmission","UCity","UHighway","VechileClass","Year","Guzzler"
4,2.4,"4-Wheel or All-Wheel Drive",1950,"Regular Gasoline","Mitsubishi","Outlander 4WD","Automatic (S4)",22.7798,32.1806,"Sport Utility Vehicle - 4WD",2005,NA
8,5.6,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Nissan","Armada 4WD","Automatic 5-spd",14.5359,22.9893,"Sport Utility Vehicle - 4WD",2005,NA
6,3.5,"4-Wheel or All-Wheel Drive",1950,"Regular Gasoline","Nissan","Murano AWD","Automatic (variable gear ratios)",22.2,31.4,"Sport Utility Vehicle - 4WD",2005,NA
6,4,"4-Wheel or All-Wheel Drive",2450,"Regular Gasoline","Nissan","Pathfinder 4WD","Automatic 5-spd",16.7106,26.639,"Sport Utility Vehicle - 4WD",2005,NA
6,3.4,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Pontiac","Aztek AWD","Automatic 4-spd",20,30.7692,"Sport Utility Vehicle - 4WD",2005,NA
6,3.2,"4-Wheel or All-Wheel Drive",3150,"Premium Gasoline","Porsche","Cayenne","Automatic 5-spd",16.8,24.6,"Sport Utility Vehicle - 4WD",2005,NA
6,3.2,"4-Wheel or All-Wheel Drive",3150,"Premium Gasoline","Porsche","Cayenne","Manual 6-spd",16.2,25.7,"Sport Utility Vehicle - 4WD",2005,NA
8,4.5,"4-Wheel or All-Wheel Drive",3400,"Premium Gasoline","Porsche","Cayenne S","Automatic 5-spd",15.3,23.7,"Sport Utility Vehicle - 4WD",2005,NA
8,4.5,"4-Wheel or All-Wheel Drive",3400,"Premium Gasoline","Porsche","Cayenne Turbo","Automatic 5-spd",14.3,23.6,"Sport Utility Vehicle - 4WD",2005,NA
4,2.2,"4-Wheel or All-Wheel Drive",1900,"Regular Gasoline","Saturn","Vue AWD","Automatic (variable gear ratios)",23.7,33.3333,"Sport Utility Vehicle - 4WD",2005,NA
4,2.3,"Rear-Wheel Drive",1950,"Regular Gasoline","Ford","LTD","Automatic 3-spd",23,32,"Midsize Cars",1986,NA
6,3.5,"4-Wheel or All-Wheel Drive",2100,"Regular Gasoline","Saturn","Vue AWD","Automatic 5-spd",20.7,32.6,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",1900,"Regular Gasoline","Subaru","Baja AWD","Automatic 4-spd",23.7,35.4,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Subaru","Baja AWD","Manual 5-spd",20.8204,31.7754,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",1900,"Regular Gasoline","Subaru","Baja AWD","Manual 5-spd",23.7,34.2,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",2600,"Premium Gasoline","Subaru","Baja AWD","Automatic (S4)",20.5,29.5,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Subaru","Forester AWD","Automatic 4-spd",22.4,29.9,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",1800,"Regular Gasoline","Subaru","Forester AWD","Automatic 4-spd",24.8623,36.2274,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Subaru","Forester AWD","Manual 5-spd",21.4,30.8,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",1700,"Regular Gasoline","Subaru","Forester AWD","Manual 5-spd",25.0241,38.1096,"Sport Utility Vehicle - 4WD",2005,NA
6,3,"4-Wheel or All-Wheel Drive",2350,"Premium Gasoline","Subaru","Outback AWD","Automatic (S5)",21.5382,32.5839,"Sport Utility Vehicle - 4WD",2005,NA
6,3.8,"Rear-Wheel Drive",2200,"Regular Gasoline","Ford","LTD","Automatic 3-spd",21,29,"Midsize Cars",1986,NA
4,2.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Subaru","Outback Wagon AWD","Manual 5-spd",20.8204,31.7754,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",1800,"Regular Gasoline","Subaru","Outback Wagon AWD","Manual 5-spd",25.4257,36.2715,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",1800,"Regular Gasoline","Subaru","Outback Wagon AWD","Automatic (S4)",24.9471,36.2383,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Subaru","Outback Wagon AWD","Automatic (S5)",20.8,31.4,"Sport Utility Vehicle - 4WD",2005,NA
6,3,"4-Wheel or All-Wheel Drive",2350,"Premium Gasoline","Subaru","Outback Wagon AWD","Automatic (S5)",21.5382,32.5839,"Sport Utility Vehicle - 4WD",2005,NA
6,2.5,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Suzuki","Grand Vitara 4WD","Automatic 4-spd",20.6,28.2,"Sport Utility Vehicle - 4WD",2005,NA
6,2.5,"4-Wheel or All-Wheel Drive",2200,"Regular Gasoline","Suzuki","Grand Vitara 4WD","Manual 5-spd",20.7,28.4,"Sport Utility Vehicle - 4WD",2005,NA
6,2.7,"4-Wheel or All-Wheel Drive",2300,"Regular Gasoline","Suzuki","Grand Vitara XL7 4WD","Automatic 5-spd",19.2,28.3,"Sport Utility Vehicle - 4WD",2005,NA
6,2.7,"4-Wheel or All-Wheel Drive",2300,"Regular Gasoline","Suzuki","Grand Vitara XL7 4WD","Manual 5-spd",19,27.6,"Sport Utility Vehicle - 4WD",2005,NA
6,4,"4-Wheel or All-Wheel Drive",2300,"Regular Gasoline","Toyota","4Runner 4WD","Automatic 5-spd",18.8,26.7,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"Front-Wheel Drive",1950,"Regular Gasoline","Ford","Taurus","Automatic 3-spd",22,34,"Midsize Cars",1986,NA
4,2.4,"4-Wheel or All-Wheel Drive",1900,"Regular Gasoline","Toyota","Highlander 4WD","Automatic 4-spd",23.6,32.6,"Sport Utility Vehicle - 4WD",2005,NA
6,3.3,"4-Wheel or All-Wheel Drive",2100,"Regular Gasoline","Toyota","Highlander 4WD","Automatic 5-spd",20.5,30.6,"Sport Utility Vehicle - 4WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",3050,"Regular Gasoline","Toyota","Land Cruiser Wagon 4WD","Automatic 5-spd",14.4971,21.394,"Sport Utility Vehicle - 4WD",2005,NA
4,2.4,"4-Wheel or All-Wheel Drive",1800,"Regular Gasoline","Toyota","RAV4 4WD","Automatic 4-spd",24.9,34,"Sport Utility Vehicle - 4WD",2005,NA
4,2.4,"4-Wheel or All-Wheel Drive",1900,"Regular Gasoline","Toyota","RAV4 4WD","Manual 5-spd",24.1,34.6,"Sport Utility Vehicle - 4WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Toyota","Sequoia 4WD","Automatic 5-spd",16.4496,22.4947,"Sport Utility Vehicle - 4WD",2005,NA
6,3.2,"4-Wheel or All-Wheel Drive",2950,"Premium Gasoline","Volkswagen","Touareg","Automatic (S6)",17.9,26.9,"Sport Utility Vehicle - 4WD",2005,NA
8,4.2,"4-Wheel or All-Wheel Drive",3400,"Premium Gasoline","Volkswagen","Touareg","Automatic (S6)",15.1,23.4473,"Sport Utility Vehicle - 4WD",2005,NA
5,2.5,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Volvo","XC70 AWD","Automatic (S5)",20.3,31,"Sport Utility Vehicle - 4WD",2005,NA
5,2.5,"4-Wheel or All-Wheel Drive",2800,"Premium Gasoline","Volvo","XC90 AWD","Automatic (S5)",18.8904,27.9812,"Sport Utility Vehicle - 4WD",2005,NA
4,2.5,"Front-Wheel Drive",1700,"Regular Gasoline","Ford","Taurus","Manual 5-spd",24,41,"Midsize Cars",1986,NA
6,2.9,"4-Wheel or All-Wheel Drive",2950,"Premium Gasoline","Volvo","XC90 AWD","Automatic (S4)",16.8,26,"Sport Utility Vehicle - 4WD",2005,NA
6,2.6,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","C240 FFV","Automatic 5-spd",21.8,32,"Compact Cars",2005,NA
6,3.2,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","C320 FFV","Automatic 5-spd",22.2,33.7,"Compact Cars",2005,NA
6,3.2,"Rear-Wheel Drive",2500,"Premium Gasoline","Mercedes-Benz","C320 Sports Coupe FFV","Automatic 5-spd",21,30.6,"Compact Cars",2005,NA
6,2.6,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","C240 FFV (Wagon)","Automatic 5-spd",21.8,32.4,"Small Station Wagons",2005,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Chrysler","Sebring Convertible","Automatic 4-spd",23.4,35.2989,"Compact Cars",2005,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Chrysler","Sebring Convertible","Automatic 4-spd",23.4,35.2989,"Compact Cars",2005,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Chrysler","Sebring 4 Door","Automatic 4-spd",23.4,35.2989,"Midsize Cars",2005,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Chrysler","Sebring 4 Door","Automatic 4-spd",23.4,35.2989,"Midsize Cars",2005,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Dodge","Stratus 4 Door","Automatic 4-spd",23.4,35.2989,"Midsize Cars",2005,NA
4,1.8,"Front-Wheel Drive",2250,"Premium Gasoline","Pontiac","Sunbird Convertible","Manual 4-spd",24,33,"Subcompact Cars",1985,NA
6,3,"Front-Wheel Drive",1950,"Regular Gasoline","Ford","Taurus","Automatic 4-spd",22,35.8974,"Midsize Cars",1986,NA
6,2.7,"Front-Wheel Drive",1900,"Regular Gasoline","Dodge","Stratus 4 Door","Automatic 4-spd",23.4,35.2989,"Midsize Cars",2005,NA
6,3,"Front-Wheel Drive",1950,"Regular Gasoline","Mercury","Sable","Automatic 4-spd",21.6,34.6,"Midsize Cars",2005,NA
6,3,"Front-Wheel Drive",2100,"Regular Gasoline","Mercury","Sable Wagon","Automatic 4-spd",20.7,32.8,"Midsize Station Wagons",2005,NA
6,3,"Front-Wheel Drive",1950,"Regular Gasoline","Ford","Taurus","Automatic 4-spd",21.6,34.6,"Large Cars",2005,NA
6,3,"Front-Wheel Drive",2100,"Regular Gasoline","Ford","Taurus Wagon","Automatic 4-spd",20.7,32.8,"Midsize Station Wagons",2005,NA
6,4,"Rear-Wheel Drive",2650,"Regular Gasoline","Ford","Explorer Sport Trac 2WD FFV","Automatic 5-spd",16.2847,25.5762,"Standard Pickup Trucks 2WD",2005,NA
6,4,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Ford","Explorer Sport Trac 4WD FFV","Automatic 5-spd",16.0105,25.0931,"Standard Pickup Trucks 4WD",2005,NA
6,4,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Ford","Explorer 4WD FFV","Automatic 5-spd",16.0105,25.0931,"Sport Utility Vehicle - 4WD",2005,NA
6,4,"Rear-Wheel Drive",2650,"Regular Gasoline","Ford","Explorer 2WD FFV","Automatic 5-spd",16.2847,25.5762,"Sport Utility Vehicle - 2WD",2005,NA
6,4,"Rear-Wheel Drive",2650,"Regular Gasoline","Mercury","Mountaineer FFV 2WD","Automatic 5-spd",16.2847,25.5762,"Sport Utility Vehicle - 2WD",2005,NA
8,5,"Rear-Wheel Drive",2100,"Regular Gasoline","Lincoln","Continental","Automatic 4-spd",20,33,"Midsize Cars",1986,NA
6,4,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Mercury","Mountaineer FFV 4WD","Automatic 5-spd",15.4717,24.1406,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Chevrolet","Silverado 1500 4WD","Automatic 4-spd",16.493,23.0769,"Standard Pickup Trucks 4WD",2005,NA
8,5.3,"Rear-Wheel Drive",2450,"Regular Gasoline","Chevrolet","Silverado 1500 2WD","Automatic 4-spd",17.8203,25.641,"Standard Pickup Trucks 2WD",2005,NA
8,5.3,"Rear-Wheel Drive",2650,"Regular Gasoline","Chevrolet","Avalanche 1500 2WD","Automatic 4-spd",16,24.4,"Sport Utility Vehicle - 2WD",2005,NA
8,5.3,"Rear-Wheel Drive",2650,"Regular Gasoline","Chevrolet","Suburban 1500 2WD","Automatic 4-spd",16.8,24.9,"Sport Utility Vehicle - 2WD",2005,NA
8,5.3,"Rear-Wheel Drive",2650,"Regular Gasoline","Chevrolet","Tahoe 1500 2WD","Automatic 4-spd",16.8,24.9,"Sport Utility Vehicle - 2WD",2005,NA
8,5.3,"Rear-Wheel Drive",2650,"Regular Gasoline","GMC","Yukon 1500 2WD","Automatic 4-spd",16.8,24.9,"Sport Utility Vehicle - 2WD",2005,NA
8,5.3,"Rear-Wheel Drive",2650,"Regular Gasoline","GMC","Yukon XL 1500 2WD","Automatic 4-spd",16,24.4,"Sport Utility Vehicle - 2WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Chevrolet","Avalanche 1500 4WD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Chevrolet","Suburban 1500 4WD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5,"Rear-Wheel Drive",2100,"Regular Gasoline","Lincoln","Mark VII","Automatic 4-spd",20,33,"Midsize Cars",1986,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Chevrolet","Suburban 1500 AWD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Chevrolet","Tahoe 1500 4WD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Chevrolet","Tahoe 1500 AWD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","GMC","Yukon 1500 4WD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","GMC","Yukon 1500 AWD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","GMC","Yukon XL 1500 4WD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","GMC","Yukon XL 1500 AWD","Automatic 4-spd",15.7,23.6,"Sport Utility Vehicle - 4WD",2005,NA
4,1.7,"Front-Wheel Drive",1150,"Natural Gas","Honda","Civic CNG","Automatic (variable gear ratios)",33.2,43.9,"Compact Cars",2005,NA
8,6,"Rear-Wheel Drive",3600,"Natural Gas","Chevrolet","Silverado 2500 HD 2WD CNG","Automatic 4-spd",10.1,15.2,"Standard Pickup Trucks 2WD",2005,NA
8,6,"Rear-Wheel Drive",3600,"Natural Gas","GMC","Sierra 2500 HD 2WD CNG","Automatic 4-spd",10.1,15.2,"Standard Pickup Trucks 2WD",2005,NA
4,2.3,"Rear-Wheel Drive",1950,"Regular Gasoline","Mercury","Marquis","Automatic 3-spd",23,32,"Midsize Cars",1986,NA
8,6,"4-Wheel or All-Wheel Drive",3600,"Natural Gas","Chevrolet","Silverado 2500 HD 4WD CNG","Automatic 4-spd",10.1,15.1,"Standard Pickup Trucks 4WD",2005,NA
8,6,"4-Wheel or All-Wheel Drive",3600,"Natural Gas","GMC","Sierra 2500 HD 4WD CNG","Automatic 4-spd",10.1,15.1,"Standard Pickup Trucks 4WD",2005,NA
6,3.3,"Front-Wheel Drive",2100,"Regular Gasoline","Dodge","Caravan/Grand Caravan 2WD","Automatic 4-spd",0,0,"Minivan - 2WD",2005,NA
6,3.3,"Front-Wheel Drive",2100,"Regular Gasoline","Chrysler","Voyager/Town and Country 2WD","Automatic 4-spd",0,0,"Minivan - 2WD",2005,NA
8,4.7,"Rear-Wheel Drive",3300,"Regular Gasoline","Dodge","Ram 1500 Pickup 2WD","Automatic 5-spd",13.4791,19.2308,"Standard Pickup Trucks 2WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",3300,"Regular Gasoline","Dodge","Ram 1500 Pickup 4WD","Automatic 5-spd",13.4791,19.2308,"Standard Pickup Trucks 4WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","GMC","Sierra 1500 4WD","Automatic 4-spd",16.493,23.0769,"Standard Pickup Trucks 4WD",2005,NA
6,3,"Front-Wheel Drive",1400,"Regular Gasoline","Honda","Accord Hybrid","Automatic 5-spd",32.2,46.9,"Midsize Cars",2005,NA
6,3.8,"Rear-Wheel Drive",2200,"Regular Gasoline","Mercury","Marquis","Automatic 3-spd",21,29,"Midsize Cars",1986,NA
4,2.4,"Front-Wheel Drive",1900,"Regular Gasoline","Honda","Element 2WD","Automatic 4-spd",24.3,33.4,"Sport Utility Vehicle - 2WD",2005,NA
4,2.4,"Front-Wheel Drive",1900,"Regular Gasoline","Honda","Element 2WD","Manual 5-spd",23.6,32.5,"Sport Utility Vehicle - 2WD",2005,NA
4,2.4,"4-Wheel or All-Wheel Drive",1950,"Regular Gasoline","Honda","Element 4WD","Automatic 4-spd",23.4,31.4,"Sport Utility Vehicle - 4WD",2005,NA
4,2.4,"4-Wheel or All-Wheel Drive",1950,"Regular Gasoline","Honda","Element 4WD","Manual 5-spd",23.1625,30.929,"Sport Utility Vehicle - 4WD",2005,NA
8,4.3,"Rear-Wheel Drive",3950,"Premium Gasoline","Ferrari","F430","Automatic 6-spd",12.153,20.6177,"Two Seaters",2005,NA
8,4.3,"Rear-Wheel Drive",3950,"Premium Gasoline","Ferrari","F430","Manual 6-spd",12,21.42,"Two Seaters",2005,NA
4,1.6,"Front-Wheel Drive",1950,"Premium Gasoline","MINI","Cooper S","Automatic (S6)",25.9519,40.7029,"Minicompact Cars",2005,NA
4,1.6,"Front-Wheel Drive",1950,"Premium Gasoline","MINI","Cooper S Convertible","Automatic (S6)",25.9519,40.7029,"Minicompact Cars",2005,NA
6,3.6,"Rear-Wheel Drive",2500,"Premium Gasoline","Porsche","Carrera 2 Cabriolet","Manual 6-spd",20.4618,33.4099,"Minicompact Cars",2005,NA
6,3.6,"Rear-Wheel Drive",2500,"Premium Gasoline","Porsche","Carrera 2 Coupe","Manual 6-spd",20.3931,33.6685,"Minicompact Cars",2005,NA
4,2.5,"Front-Wheel Drive",1950,"Regular Gasoline","Mercury","Sable","Automatic 3-spd",22,33,"Midsize Cars",1986,NA
4,2,"Front-Wheel Drive",1950,"Premium Gasoline","Audi","A4","Automatic (variable gear ratios)",26.7,41.6,"Compact Cars",2005,NA
4,2,"Front-Wheel Drive",1950,"Premium Gasoline","Audi","A4","Manual 6-spd",25.6,43.6,"Compact Cars",2005,NA
4,2,"4-Wheel or All-Wheel Drive",2050,"Premium Gasoline","Audi","A4 quattro","Manual 6-spd",24.6,39.4,"Compact Cars",2005,NA
4,2,"4-Wheel or All-Wheel Drive",2150,"Premium Gasoline","Audi","A4 quattro","Automatic (S6)",24.2,38.2,"Compact Cars",2005,NA
6,3.1,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Audi","A4 quattro","Automatic (S6)",20.8217,33.5535,"Compact Cars",2005,NA
6,2.5,"Rear-Wheel Drive",2150,"Premium Gasoline","BMW","325i","Automatic (S6)",23.3162,38.8644,"Compact Cars",2005,NA
8,6,"Rear-Wheel Drive",2950,"Premium Gasoline","Pontiac","GTO","Automatic 4-spd",17.7,26.7,"Compact Cars",2005,NA
5,2.5,"Front-Wheel Drive",1800,"Regular Gasoline","Volkswagen","Jetta","Manual 5-spd",24.045,38.6,"Compact Cars",2005,NA
5,2.5,"Front-Wheel Drive",1800,"Regular Gasoline","Volkswagen","Jetta","Automatic (S6)",24.174,38.6509,"Compact Cars",2005,NA
6,3.1,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Audi","A6 quattro","Automatic (S6)",20.8217,33.5535,"Midsize Cars",2005,NA
6,3,"Front-Wheel Drive",1950,"Regular Gasoline","Mercury","Sable","Automatic 4-spd",22,35.8974,"Midsize Cars",1986,NA
6,2.8,"Rear-Wheel Drive",2100,"Regular Gasoline","Cadillac","CTS","Automatic 5-spd",20,34.1,"Midsize Cars",2005,NA
4,2,"4-Wheel or All-Wheel Drive",2050,"Premium Gasoline","Audi","A4 Avant quattro","Manual 6-spd",24.6,39.4,"Small Station Wagons",2005,NA
4,2,"4-Wheel or All-Wheel Drive",2150,"Premium Gasoline","Audi","A4 Avant quattro","Automatic (S6)",24.2,38.2,"Small Station Wagons",2005,NA
6,3.1,"4-Wheel or All-Wheel Drive",2500,"Premium Gasoline","Audi","A4 Avant quattro","Automatic (S6)",20.8217,33.5535,"Small Station Wagons",2005,NA
8,6,"Rear-Wheel Drive",3600,"Regular Gasoline","Chevrolet","Silverado 2500 HD 2WD","Automatic 4-spd",12.3,16.5,"Standard Pickup Trucks 2WD",2005,NA
8,4.7,"Rear-Wheel Drive",2650,"Regular Gasoline","Dodge","Dakota Pickup 2WD","Manual 6-spd",16.4,25.6,"Standard Pickup Trucks 2WD",2005,NA
8,4.7,"Rear-Wheel Drive",2800,"Regular Gasoline","Dodge","Ram 1500 Pickup 2WD","Manual 6-spd",15.6,23.9,"Standard Pickup Trucks 2WD",2005,NA
8,6,"Rear-Wheel Drive",3600,"Regular Gasoline","GMC","Sierra 2500 Hd 2WD","Automatic 4-spd",12.3,16.5,"Standard Pickup Trucks 2WD",2005,NA
6,4,"Rear-Wheel Drive",2300,"Regular Gasoline","Mazda","B4000 2WD","Automatic 5-spd",18.8,28.6,"Standard Pickup Trucks 2WD",2005,NA
6,4,"Rear-Wheel Drive",2200,"Regular Gasoline","Mazda","B4000 2WD","Manual 5-spd",19.7,29.3,"Standard Pickup Trucks 2WD",2005,NA
8,4.9,"Rear-Wheel Drive",4950,"Regular Gasoline","Maserati","Quattroporte","Automatic 3-spd",8.8889,13,"Midsize Cars",1986,TRUE
4,2.5,"Rear-Wheel Drive",2100,"Regular Gasoline","Nissan","Frontier 2WD","Automatic 5-spd",20.8,30.2,"Standard Pickup Trucks 2WD",2005,NA
4,2.5,"Rear-Wheel Drive",1900,"Regular Gasoline","Nissan","Frontier 2WD","Manual 5-spd",24.5,31.8,"Standard Pickup Trucks 2WD",2005,NA
6,4,"Rear-Wheel Drive",2450,"Regular Gasoline","Nissan","Frontier V6 2WD","Automatic 5-spd",17.5766,26.2517,"Standard Pickup Trucks 2WD",2005,NA
6,4,"Rear-Wheel Drive",2300,"Regular Gasoline","Nissan","Frontier V6 2WD","Manual 6-spd",19,27.4,"Standard Pickup Trucks 2WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Dodge","Dakota Pickup 4WD","Automatic 5-spd",16.8,25.8,"Standard Pickup Trucks 4WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Dodge","Dakota Pickup 4WD","Manual 6-spd",16.3,24.359,"Standard Pickup Trucks 4WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Dodge","Ram 1500 Pickup 4WD","Manual 6-spd",15.1,22.7,"Standard Pickup Trucks 4WD",2005,NA
6,4,"4-Wheel or All-Wheel Drive",2450,"Regular Gasoline","Nissan","Frontier V6 4WD","Automatic 5-spd",17.1793,26.1688,"Standard Pickup Trucks 4WD",2005,NA
6,4,"4-Wheel or All-Wheel Drive",2300,"Regular Gasoline","Nissan","Frontier V6 4WD","Manual 6-spd",18.7397,26.6371,"Standard Pickup Trucks 4WD",2005,NA
6,4.2,"4-Wheel or All-Wheel Drive",2450,"Regular Gasoline","Saab","9-7X AWD","Automatic 4-spd",16.8699,26.6174,"Sport Utility Vehicle - 4WD",2005,NA
8,4.2,"Rear-Wheel Drive",3150,"Premium Gasoline","Mercedes-Benz","420SEL","Automatic 4-spd",17,23,"Midsize Cars",1986,TRUE
8,5.3,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Saab","9-7X AWD","Automatic 4-spd",16.7,24,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","Envoy 2WD","Automatic 4-spd",17.4,26.2,"Sport Utility Vehicle - 2WD",2005,NA
4,2,"Front-Wheel Drive",1800,"Regular Gasoline","Kia","Sportage 2WD","Automatic 4-spd",24.5,34.5,"Sport Utility Vehicle - 2WD",2005,NA
4,2,"Front-Wheel Drive",1800,"Regular Gasoline","Kia","Sportage 2WD","Manual 5-spd",24.8,35.2,"Sport Utility Vehicle - 2WD",2005,NA
6,2.7,"Front-Wheel Drive",1950,"Regular Gasoline","Kia","Sportage 2WD","Automatic 4-spd",21.6,32.4,"Sport Utility Vehicle - 2WD",2005,NA
8,4.7,"Rear-Wheel Drive",2450,"Regular Gasoline","Toyota","4Runner 2WD","Automatic 5-spd",18.6583,25.4541,"Sport Utility Vehicle - 2WD",2005,NA
8,5.3,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","GMC","Envoy 4WD","Automatic 4-spd",16.7,24,"Sport Utility Vehicle - 4WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Jeep","Grand Cherokee 4WD","Automatic 5-spd",16.8,25.8,"Sport Utility Vehicle - 4WD",2005,NA
4,2,"4-Wheel or All-Wheel Drive",1900,"Regular Gasoline","Kia","Sportage 4WD","Manual 5-spd",23.6,33.2,"Sport Utility Vehicle - 4WD",2005,NA
6,2.7,"4-Wheel or All-Wheel Drive",2100,"Regular Gasoline","Kia","Sportage 4WD","Automatic 4-spd",21.1,29.3986,"Sport Utility Vehicle - 4WD",2005,NA
8,5.5,"Rear-Wheel Drive",3650,"Premium Gasoline","Mercedes-Benz","560SEL","Automatic 4-spd",15,21,"Midsize Cars",1986,TRUE
8,4.7,"4-Wheel or All-Wheel Drive",2650,"Regular Gasoline","Lexus","GX 470","Automatic 5-spd",17,24.2,"Sport Utility Vehicle - 4WD",2005,NA
8,4.7,"4-Wheel or All-Wheel Drive",2450,"Regular Gasoline","Toyota","4Runner 4WD","Automatic 5-spd",17.9,24.5,"Sport Utility Vehicle - 4WD",2005,NA
8,4.4,"4-Wheel or All-Wheel Drive",3150,"Premium Gasoline","Volvo","XC90 AWD","Automatic (S6)",16.2478,25.7189,"Sport Utility Vehicle - 4WD",2005,NA
8,5.3,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","Sierra 1500 2WD","Automatic 4-spd",17.8203,25.641,"Standard Pickup Trucks 2WD",2005,NA
8,5.6,"Rear-Wheel Drive",2800,"Regular Gasoline","Nissan","Titan 2WD","Automatic 5-spd",15.6913,23.9149,"Standard Pickup Trucks 2WD",2005,NA
8,5.6,"4-Wheel or All-Wheel Drive",2800,"Regular Gasoline","Nissan","Titan 4WD","Automatic 5-spd",15.1518,22.9987,"Standard Pickup Trucks 4WD",2005,NA
